"start","end","precipitations"
1601308800,1601312400,2.4
1601312400,1601316000,0
1601316000,1601319600,0
1601319600,1601323200,0
1601323200,1601326800,0
1601326800,1601330400,0
1601330400,1601334000,0
1601334000,1601337600,0
1601337600,1601341200,0
1601341200,1601344800,0
1601344800,1601348400,0
1601348400,1601352000,0
1601352000,1601355600,0
1601355600,1601359200,0
1601359200,1601362800,0
1601362800,1601366400,0
1601366400,1601370000,0
1601370000,1601373600,0
1601373600,1601377200,0
1601377200,1601380800,0
1601380800,1601384400,0
1601384400,1601388000,0
1601388000,1601391600,0
1601391600,1601395200,0
1601395200,1601398800,0
1601398800,1601402400,0
1601402400,1601406000,0
1601406000,1601409600,0
1601409600,1601413200,0
1601413200,1601416800,0
1601416800,1601420400,0
1601420400,1601424000,0
1601424000,1601427600,0
1601427600,1601431200,0
1601431200,1601434800,0
1601434800,1601438400,0
1601438400,1601442000,0
1601442000,1601445600,0
1601445600,1601449200,0
1601449200,1601452800,0
1601452800,1601456400,0
1601456400,1601460000,0
1601460000,1601463600,0
1601463600,1601467200,0
1601467200,1601470800,0
1601470800,1601474400,0
1601474400,1601478000,0
1601478000,1601481600,0
1601481600,1601485200,0
1601485200,1601488800,0
1601488800,1601492400,0
1601492400,1601496000,0
1601496000,1601499600,0
1601499600,1601503200,0
1601503200,1601506800,0
1601506800,1601510400,0
1601510400,1601514000,0
1601514000,1601517600,0
1601517600,1601521200,0
1601521200,1601524800,0
1601524800,1601528400,0
1601528400,1601532000,0
1601532000,1601535600,0
1601535600,1601539200,0
1601539200,1601542800,0
1601542800,1601546400,0
1601546400,1601550000,0
1601550000,1601553600,0
1601553600,1601557200,0
1601557200,1601560800,0
1601560800,1601564400,0
1601564400,1601568000,0
1601568000,1601571600,0
1601571600,1601575200,0
1601575200,1601578800,0
1601578800,1601582400,0
1601582400,1601586000,0
1601586000,1601589600,0
1601589600,1601593200,0
1601593200,1601596800,0
1601596800,1601600400,0
1601600400,1601604000,0
1601604000,1601607600,0
1601607600,1601611200,0
1601611200,1601614800,0
1601614800,1601618400,0
1601618400,1601622000,0
1601622000,1601625600,0
1601625600,1601629200,0
1601629200,1601632800,0
1601632800,1601636400,0
1601636400,1601640000,0
1601640000,1601643600,0
1601643600,1601647200,0
1601647200,1601650800,0
1601650800,1601654400,0
1601654400,1601658000,0
1601658000,1601661600,0
1601661600,1601665200,0
1601665200,1601668800,0
1601668800,1601672400,0
1601672400,1601676000,0
1601676000,1601679600,0
1601679600,1601683200,0
1601683200,1601686800,0
1601686800,1601690400,0
1601690400,1601694000,0
1601694000,1601697600,0
1601697600,1601701200,0
1601701200,1601704800,0
1601704800,1601708400,0.6
1601708400,1601712000,6.8
1601712000,1601715600,0.2
1601715600,1601719200,0
1601719200,1601722800,0
1601722800,1601726400,0
1601726400,1601730000,0
1601730000,1601733600,0
1601733600,1601737200,0.6
1601737200,1601740800,0
1601740800,1601744400,0
1601744400,1601748000,0
1601748000,1601751600,0
1601751600,1601755200,0
1601755200,1601758800,0
1601758800,1601762400,0
1601762400,1601766000,0
1601766000,1601769600,0
1601769600,1601773200,0
1601773200,1601776800,0
1601776800,1601780400,0
1601780400,1601784000,0
1601784000,1601787600,0
1601787600,1601791200,0
1601791200,1601794800,0
1601794800,1601798400,0
1601798400,1601802000,0
1601802000,1601805600,0
1601805600,1601809200,0
1601809200,1601812800,0
1601812800,1601816400,0
1601816400,1601820000,0
1601820000,1601823600,0
1601823600,1601827200,0
1601827200,1601830800,0
1601830800,1601834400,0
1601834400,1601838000,0
1601838000,1601841600,0
1601841600,1601845200,0
1601845200,1601848800,0.4
1601848800,1601852400,1.6
1601852400,1601856000,1
1601856000,1601859600,2
1601859600,1601863200,0
1601863200,1601866800,0
1601866800,1601870400,0.2
1601870400,1601874000,0
1601874000,1601877600,0
1601877600,1601881200,0
1601881200,1601884800,0
1601884800,1601888400,0
1601888400,1601892000,0
1601892000,1601895600,0
1601895600,1601899200,0
1601899200,1601902800,0
1601902800,1601906400,0
1601906400,1601910000,0
1601910000,1601913600,0
1601913600,1601917200,0
1601917200,1601920800,0
1601920800,1601924400,0
1601924400,1601928000,0
1601928000,1601931600,0
1601931600,1601935200,0
1601935200,1601938800,0
1601938800,1601942400,0
1601942400,1601946000,0
1601946000,1601949600,0
1601949600,1601953200,0
1601953200,1601956800,0
1601956800,1601960400,0
1601960400,1601964000,0
1601964000,1601967600,0
1601967600,1601971200,0
1601971200,1601974800,0
1601974800,1601978400,0
1601978400,1601982000,0
1601982000,1601985600,0
1601985600,1601989200,0
1601989200,1601992800,0
1601992800,1601996400,0
1601996400,1602000000,0
1602000000,1602003600,0
1602003600,1602007200,0
1602007200,1602010800,0
1602010800,1602014400,0
1602014400,1602018000,0
1602018000,1602021600,0
1602021600,1602025200,0
1602025200,1602028800,0
1602028800,1602032400,0
1602032400,1602036000,0
1602036000,1602039600,0
1602039600,1602043200,4.8
1602043200,1602046800,10.6
1602046800,1602050400,0.4
1602050400,1602054000,0
1602054000,1602057600,0
1602057600,1602061200,0
1602061200,1602064800,0
1602064800,1602068400,0
1602068400,1602072000,0
1602072000,1602075600,0
1602075600,1602079200,0
1602079200,1602082800,0
1602082800,1602086400,0
1602086400,1602090000,0
1602090000,1602093600,0
1602093600,1602097200,0
1602097200,1602100800,0
1602100800,1602104400,0
1602104400,1602108000,0
1602108000,1602111600,0
1602111600,1602115200,0
1602115200,1602118800,0
1602118800,1602122400,0
1602122400,1602126000,0
1602126000,1602129600,0
1602129600,1602133200,0
1602133200,1602136800,0
1602136800,1602140400,0
1602140400,1602144000,0
1602144000,1602147600,0
1602147600,1602151200,0
1602151200,1602154800,0
1602154800,1602158400,0
1602158400,1602162000,0
1602162000,1602165600,0
1602165600,1602169200,0
1602169200,1602172800,0
1602172800,1602176400,0
1602176400,1602180000,0
1602180000,1602183600,0
1602183600,1602187200,0
1602187200,1602190800,0
1602190800,1602194400,0
1602194400,1602198000,0
1602198000,1602201600,0
1602201600,1602205200,0
1602205200,1602208800,0
1602208800,1602212400,0
1602212400,1602216000,0
1602216000,1602219600,0
1602219600,1602223200,0
1602223200,1602226800,0
1602226800,1602230400,0
1602230400,1602234000,0
1602234000,1602237600,0
1602237600,1602241200,0
1602241200,1602244800,0
1602244800,1602248400,0
1602248400,1602252000,0
1602252000,1602255600,0
1602255600,1602259200,0
1602259200,1602262800,0
1602262800,1602266400,0
1602266400,1602270000,0
1602270000,1602273600,0
1602273600,1602277200,0
1602277200,1602280800,0
1602280800,1602284400,0
1602284400,1602288000,0
1602288000,1602291600,0
1602291600,1602295200,0
1602295200,1602298800,0
1602298800,1602302400,0
1602302400,1602306000,0
1602306000,1602309600,0
1602309600,1602313200,0
1602313200,1602316800,0
1602316800,1602320400,0
1602320400,1602324000,0
1602324000,1602327600,0
1602327600,1602331200,0
1602331200,1602334800,0
1602334800,1602338400,0
1602338400,1602342000,0
1602342000,1602345600,0
1602345600,1602349200,0
1602349200,1602352800,0
1602352800,1602356400,0
1602356400,1602360000,0
1602360000,1602363600,0
1602363600,1602367200,0
1602367200,1602370800,0
1602370800,1602374400,0
1602374400,1602378000,0
1602378000,1602381600,0
1602381600,1602385200,0
1602385200,1602388800,0
1602388800,1602392400,0
1602392400,1602396000,0
1602396000,1602399600,0
1602399600,1602403200,0
1602403200,1602406800,0
1602406800,1602410400,1.2
1602410400,1602414000,2.2
1602414000,1602417600,3.8
1602417600,1602421200,4.6
1602421200,1602424800,1.4
1602424800,1602428400,0
1602428400,1602432000,0
1602432000,1602435600,0.2
1602435600,1602439200,0
1602439200,1602442800,0
1602442800,1602446400,0
1602446400,1602450000,0
1602450000,1602453600,0.8
1602453600,1602457200,0.4
1602457200,1602460800,0.2
1602460800,1602464400,0
1602464400,1602468000,0
1602468000,1602471600,0
1602471600,1602475200,0
1602475200,1602478800,0
1602478800,1602482400,0.2
1602482400,1602486000,0.8
1602486000,1602489600,0.4
1602489600,1602493200,0
1602493200,1602496800,0.8
1602496800,1602500400,3.2
1602500400,1602504000,3.2
1602504000,1602507600,0
1602507600,1602511200,0
1602511200,1602514800,0
1602514800,1602518400,0
1602518400,1602522000,0
1602522000,1602525600,0
1602525600,1602529200,0
1602529200,1602532800,0
1602532800,1602536400,0
1602536400,1602540000,0
1602540000,1602543600,0
1602543600,1602547200,0.2
1602547200,1602550800,0
1602550800,1602554400,0
1602554400,1602558000,0
1602558000,1602561600,0
1602561600,1602565200,0
1602565200,1602568800,0
1602568800,1602572400,0
1602572400,1602576000,0
1602576000,1602579600,0
1602579600,1602583200,0
1602583200,1602586800,0
1602586800,1602590400,0
1602590400,1602594000,0
1602594000,1602597600,0
1602597600,1602601200,0
1602601200,1602604800,0
1602604800,1602608400,0
1602608400,1602612000,0
1602612000,1602615600,0
1602615600,1602619200,0
1602619200,1602622800,0
1602622800,1602626400,0
1602626400,1602630000,0
1602630000,1602633600,0
1602633600,1602637200,0
1602637200,1602640800,0
1602640800,1602644400,0
1602644400,1602648000,0
1602648000,1602651600,0
1602651600,1602655200,0
1602655200,1602658800,0
1602658800,1602662400,0
1602662400,1602666000,0
1602666000,1602669600,0.6
1602669600,1602673200,0
1602673200,1602676800,0
1602676800,1602680400,0
1602680400,1602684000,0
1602684000,1602687600,0
1602687600,1602691200,0
1602691200,1602694800,0.2
1602694800,1602698400,0
1602698400,1602702000,0.4
1602702000,1602705600,2.4
1602705600,1602709200,1.2
1602709200,1602712800,1.6
1602712800,1602716400,1.2
1602716400,1602720000,0.8
1602720000,1602723600,0.2
1602723600,1602727200,0.6
1602727200,1602730800,1.4
1602730800,1602734400,0
1602734400,1602738000,0
1602738000,1602741600,0.2
1602741600,1602745200,0
1602745200,1602748800,0
1602748800,1602752400,0
1602752400,1602756000,0
1602756000,1602759600,0
1602759600,1602763200,0
1602763200,1602766800,0
1602766800,1602770400,0
1602770400,1602774000,0
1602774000,1602777600,2.4
1602777600,1602781200,0.4
1602781200,1602784800,0.4
1602784800,1602788400,0
1602788400,1602792000,0
1602792000,1602795600,0
1602795600,1602799200,0
1602799200,1602802800,0
1602802800,1602806400,0
1602806400,1602810000,0
1602810000,1602813600,0
1602813600,1602817200,0
1602817200,1602820800,0
1602820800,1602824400,0
1602824400,1602828000,0
1602828000,1602831600,0
1602831600,1602835200,0
1602835200,1602838800,0
1602838800,1602842400,0
1602842400,1602846000,0
1602846000,1602849600,0
1602849600,1602853200,0
1602853200,1602856800,0
1602856800,1602860400,0
1602860400,1602864000,0
1602864000,1602867600,0
1602867600,1602871200,0
1602871200,1602874800,0
1602874800,1602878400,0
1602878400,1602882000,0
1602882000,1602885600,0
1602885600,1602889200,0
1602889200,1602892800,0
1602892800,1602896400,0
1602896400,1602900000,0
1602900000,1602903600,0
1602903600,1602907200,0.2
1602907200,1602910800,0
1602910800,1602914400,0
1602914400,1602918000,0
1602918000,1602921600,0
1602921600,1602925200,0
1602925200,1602928800,0
1602928800,1602932400,0
1602932400,1602936000,0
1602936000,1602939600,0
1602939600,1602943200,0
1602943200,1602946800,0
1602946800,1602950400,0
1602950400,1602954000,0
1602954000,1602957600,0
1602957600,1602961200,0
1602961200,1602964800,0
1602964800,1602968400,0
1602968400,1602972000,0
1602972000,1602975600,0
1602975600,1602979200,0
1602979200,1602982800,0
1602982800,1602986400,0
1602986400,1602990000,0
1602990000,1602993600,0
1602993600,1602997200,0
1602997200,1603000800,0
1603000800,1603004400,0
1603004400,1603008000,0
1603008000,1603011600,0
1603011600,1603015200,0
1603015200,1603018800,0
1603018800,1603022400,0
1603022400,1603026000,0
1603026000,1603029600,0
1603029600,1603033200,0
1603033200,1603036800,0
1603036800,1603040400,0
1603040400,1603044000,0
1603044000,1603047600,0
1603047600,1603051200,0
1603051200,1603054800,0
1603054800,1603058400,0
1603058400,1603062000,0
1603062000,1603065600,0
1603065600,1603069200,0
1603069200,1603072800,0.2
1603072800,1603076400,0
1603076400,1603080000,0
1603080000,1603083600,0
1603083600,1603087200,0
1603087200,1603090800,0
1603090800,1603094400,0
1603094400,1603098000,0
1603098000,1603101600,0
1603101600,1603105200,0
1603105200,1603108800,0
1603108800,1603112400,0
1603112400,1603116000,0
1603116000,1603119600,0
1603119600,1603123200,0
1603123200,1603126800,0
1603126800,1603130400,0
1603130400,1603134000,0
1603134000,1603137600,0
1603137600,1603141200,0
1603141200,1603144800,0
1603144800,1603148400,0
1603148400,1603152000,0
1603152000,1603155600,0
1603155600,1603159200,0
1603159200,1603162800,0
1603162800,1603166400,0
1603166400,1603170000,0.2
1603170000,1603173600,0
1603173600,1603177200,0
1603177200,1603180800,0
1603180800,1603184400,0
1603184400,1603188000,0
1603188000,1603191600,0
1603191600,1603195200,0
1603195200,1603198800,0
1603198800,1603202400,0
1603202400,1603206000,0
1603206000,1603209600,0
1603209600,1603213200,0
1603213200,1603216800,0
1603216800,1603220400,0
1603220400,1603224000,0
1603224000,1603227600,0
1603227600,1603231200,0
1603231200,1603234800,0
1603234800,1603238400,0
1603238400,1603242000,0
1603242000,1603245600,0
1603245600,1603249200,0
1603249200,1603252800,0
1603252800,1603256400,0
1603256400,1603260000,0.2
1603260000,1603263600,0
1603263600,1603267200,0
1603267200,1603270800,0
1603270800,1603274400,0
1603274400,1603278000,0
1603278000,1603281600,0
1603281600,1603285200,0
1603285200,1603288800,0
1603288800,1603292400,0
1603292400,1603296000,0
1603296000,1603299600,0
1603299600,1603303200,0
1603303200,1603306800,0
1603306800,1603310400,0
1603310400,1603314000,0
1603314000,1603317600,0
1603317600,1603321200,0
1603321200,1603324800,0
1603324800,1603328400,0
1603328400,1603332000,0
1603332000,1603335600,0
1603335600,1603339200,0
1603339200,1603342800,0
1603342800,1603346400,0
1603346400,1603350000,0
1603350000,1603353600,0
1603353600,1603357200,0
1603357200,1603360800,0
1603360800,1603364400,0
1603364400,1603368000,0
1603368000,1603371600,0
1603371600,1603375200,0
1603375200,1603378800,0
1603378800,1603382400,0
1603382400,1603386000,0
1603386000,1603389600,0
1603389600,1603393200,0
1603393200,1603396800,0
1603396800,1603400400,0
1603400400,1603404000,0
1603404000,1603407600,0
1603407600,1603411200,0
1603411200,1603414800,0
1603414800,1603418400,0
1603418400,1603422000,0
1603422000,1603425600,0
1603425600,1603429200,0
1603429200,1603432800,0.2
1603432800,1603436400,0
1603436400,1603440000,0
1603440000,1603443600,0
1603443600,1603447200,0
1603447200,1603450800,0
1603450800,1603454400,0
1603454400,1603458000,0
1603458000,1603461600,0
1603461600,1603465200,0
1603465200,1603468800,0
1603468800,1603472400,0
1603472400,1603476000,0
1603476000,1603479600,0
1603479600,1603483200,0
1603483200,1603486800,0
1603486800,1603490400,0
1603490400,1603494000,0
1603494000,1603497600,0
1603497600,1603501200,0
1603501200,1603504800,0
1603504800,1603508400,0
1603508400,1603512000,0
1603512000,1603515600,0
1603515600,1603519200,0
1603519200,1603522800,0
1603522800,1603526400,0
1603526400,1603530000,0
1603530000,1603533600,0
1603533600,1603537200,0
1603537200,1603540800,0
1603540800,1603544400,0
1603544400,1603548000,0
1603548000,1603551600,1.8
1603551600,1603555200,0.4
1603555200,1603558800,0
1603558800,1603562400,0
1603562400,1603566000,0
1603566000,1603569600,0
1603569600,1603573200,0
1603573200,1603576800,0
1603576800,1603580400,0
1603580400,1603584000,0
1603584000,1603587600,0
1603591200,1603594800,0
1603594800,1603598400,0
1603598400,1603602000,0
1603602000,1603605600,0
1603605600,1603609200,0
1603609200,1603612800,0
1603612800,1603616400,0
1603616400,1603620000,0
1603620000,1603623600,0
1603623600,1603627200,0
1603627200,1603630800,0
1603630800,1603634400,0
1603634400,1603638000,0
1603638000,1603641600,0
1603641600,1603645200,0
1603645200,1603648800,0
1603648800,1603652400,0
1603652400,1603656000,0
1603656000,1603659600,0
1603659600,1603663200,0
1603663200,1603666800,0
1603666800,1603670400,0
1603670400,1603674000,0
1603674000,1603677600,0
1603677600,1603681200,0
1603681200,1603684800,0
1603684800,1603688400,0
1603688400,1603692000,0
1603692000,1603695600,0
1603695600,1603699200,0
1603699200,1603702800,0
1603702800,1603706400,0
1603706400,1603710000,0
1603710000,1603713600,0
1603713600,1603717200,0
1603717200,1603720800,0
1603720800,1603724400,0
1603724400,1603728000,0
1603728000,1603731600,0
1603731600,1603735200,0
1603735200,1603738800,0
1603738800,1603742400,0
1603742400,1603746000,0
1603746000,1603749600,0
1603749600,1603753200,0
1603753200,1603756800,4.4
1603756800,1603760400,0.2
1603760400,1603764000,0
1603764000,1603767600,0
1603767600,1603771200,0
1603771200,1603774800,0
1603774800,1603778400,0
1603778400,1603782000,0
1603782000,1603785600,0
1603785600,1603789200,0
1603789200,1603792800,0
1603792800,1603796400,0
1603796400,1603800000,0
1603800000,1603803600,0
1603803600,1603807200,0
1603807200,1603810800,0
1603810800,1603814400,0
1603814400,1603818000,0
1603818000,1603821600,0
1603821600,1603825200,0
1603825200,1603828800,0
1603828800,1603832400,0
1603832400,1603836000,0
1603836000,1603839600,0
1603839600,1603843200,0
1603843200,1603846800,0
1603846800,1603850400,0
1603850400,1603854000,0
1603854000,1603857600,0
1603857600,1603861200,0
1603861200,1603864800,0
1603864800,1603868400,0.2
1603868400,1603872000,0
1603872000,1603875600,0
1603875600,1603879200,0
1603879200,1603882800,0
1603882800,1603886400,0
1603886400,1603890000,0
1603890000,1603893600,0
1603893600,1603897200,0
1603897200,1603900800,0
1603900800,1603904400,0
1603904400,1603908000,0
1603908000,1603911600,0
1603911600,1603915200,0
1603915200,1603918800,0
1603918800,1603922400,0
1603922400,1603926000,0
1603926000,1603929600,0
1603929600,1603933200,0
1603933200,1603936800,0
1603936800,1603940400,0
1603940400,1603944000,0
1603944000,1603947600,0
1603947600,1603951200,0
1603951200,1603954800,0
1603954800,1603958400,0
1603958400,1603962000,0
1603962000,1603965600,0
1603965600,1603969200,0
1603969200,1603972800,0
1603972800,1603976400,0
1603976400,1603980000,0
1603980000,1603983600,0
1603983600,1603987200,0
1603987200,1603990800,0
1603990800,1603994400,0
1603994400,1603998000,0
1603998000,1604001600,0
1604001600,1604005200,0
1604005200,1604008800,0
1604008800,1604012400,0
1604012400,1604016000,0
1604016000,1604019600,0
1604019600,1604023200,0
1604023200,1604026800,0
1604026800,1604030400,0
1604030400,1604034000,0
1604034000,1604037600,0
1604037600,1604041200,0
1604041200,1604044800,0
1604044800,1604048400,0
1604048400,1604052000,0
1604052000,1604055600,0
1604055600,1604059200,0
1604059200,1604062800,0
1604062800,1604066400,0
1604066400,1604070000,0
1604070000,1604073600,0
1604073600,1604077200,0
1604077200,1604080800,0
1604080800,1604084400,0
1604084400,1604088000,0
1604088000,1604091600,0
1604091600,1604095200,0
1604095200,1604098800,0
1604098800,1604102400,0
1604102400,1604106000,0
1604106000,1604109600,0
1604109600,1604113200,0
1604113200,1604116800,0
1604116800,1604120400,0.2
1604120400,1604124000,0
1604124000,1604127600,0
1604127600,1604131200,0
1604131200,1604134800,0
1604134800,1604138400,0
1604138400,1604142000,0
1604142000,1604145600,0
1604145600,1604149200,0
1604149200,1604152800,0
1604152800,1604156400,0
1604156400,1604160000,0
1604160000,1604163600,0
1604163600,1604167200,0
1604167200,1604170800,0
1604170800,1604174400,0
1604174400,1604178000,0
1604178000,1604181600,0
1604181600,1604185200,0
1604185200,1604188800,0
1604188800,1604192400,0
1604192400,1604196000,0
1604196000,1604199600,0
1604199600,1604203200,0
1604203200,1604206800,0
1604206800,1604210400,0
1604210400,1604214000,0
1604214000,1604217600,0
1604217600,1604221200,0
1604221200,1604224800,0
1604224800,1604228400,0
1604228400,1604232000,0
1604232000,1604235600,0
1604235600,1604239200,0
1604239200,1604242800,0
1604242800,1604246400,0
1604246400,1604250000,0
1604250000,1604253600,0
1604253600,1604257200,0
1604257200,1604260800,0
1604260800,1604264400,0
1604264400,1604268000,0
1604268000,1604271600,0
1604271600,1604275200,0
1604275200,1604278800,0
1604278800,1604282400,0
1604282400,1604286000,0.2
1604286000,1604289600,0
1604289600,1604293200,0
1604293200,1604296800,0
1604296800,1604300400,0
1604300400,1604304000,0
1604304000,1604307600,0
1604307600,1604311200,0
1604311200,1604314800,0
1604314800,1604318400,0
1604318400,1604322000,0
1604322000,1604325600,0
1604325600,1604329200,0
1604329200,1604332800,0
1604332800,1604336400,0
1604336400,1604340000,0
1604340000,1604343600,0
1604343600,1604347200,0
1604347200,1604350800,0
1604350800,1604354400,0
1604354400,1604358000,0
1604358000,1604361600,0
1604361600,1604365200,0
1604365200,1604368800,0
1604368800,1604372400,0
1604372400,1604376000,0
1604376000,1604379600,0
1604379600,1604383200,0
1604383200,1604386800,0
1604386800,1604390400,0
1604390400,1604394000,0
1604394000,1604397600,0
1604397600,1604401200,0
1604401200,1604404800,0
1604404800,1604408400,0.2
1604408400,1604412000,0
1604412000,1604415600,0
1604415600,1604419200,0
1604419200,1604422800,0
1604422800,1604426400,0
1604426400,1604430000,0
1604430000,1604433600,0
1604433600,1604437200,0
1604437200,1604440800,0
1604440800,1604444400,0
1604444400,1604448000,0
1604448000,1604451600,0
1604451600,1604455200,0
1604455200,1604458800,0
1604458800,1604462400,0
1604462400,1604466000,0
1604466000,1604469600,0
1604469600,1604473200,0
1604473200,1604476800,0.2
1604476800,1604480400,0
1604480400,1604484000,0
1604484000,1604487600,0
1604487600,1604491200,0
1604491200,1604494800,0
1604494800,1604498400,0
1604498400,1604502000,0
1604502000,1604505600,0
1604505600,1604509200,0
1604509200,1604512800,0
1604512800,1604516400,0
1604516400,1604520000,0
1604520000,1604523600,0
1604523600,1604527200,0
1604527200,1604530800,0
1604530800,1604534400,0
1604534400,1604538000,0
1604538000,1604541600,0
1604541600,1604545200,0
1604545200,1604548800,0
1604548800,1604552400,0
1604552400,1604556000,0
1604556000,1604559600,0
1604559600,1604563200,0
1604563200,1604566800,0
1604566800,1604570400,0
1604570400,1604574000,0
1604574000,1604577600,0
1604577600,1604581200,0
1604581200,1604584800,0
1604584800,1604588400,0
1604588400,1604592000,0
1604592000,1604595600,0
1604595600,1604599200,0
1604599200,1604602800,0
1604602800,1604606400,0
1604606400,1604610000,0
1604610000,1604613600,0
1604613600,1604617200,0
1604617200,1604620800,0
1604620800,1604624400,0
1604624400,1604628000,0
1604628000,1604631600,0
1604631600,1604635200,0
1604635200,1604638800,0
1604638800,1604642400,0
1604642400,1604646000,0
1604646000,1604649600,0
1604649600,1604653200,0
1604653200,1604656800,0
1604656800,1604660400,0
1604660400,1604664000,0
1604664000,1604667600,0
1604667600,1604671200,0
1604671200,1604674800,0
1604674800,1604678400,0
1604678400,1604682000,0
1604682000,1604685600,0
1604685600,1604689200,0
1604689200,1604692800,0
1604692800,1604696400,0
1604696400,1604700000,0
1604700000,1604703600,0
1604703600,1604707200,0
1604707200,1604710800,0
1604710800,1604714400,0
1604714400,1604718000,0
1604718000,1604721600,0
1604721600,1604725200,0
1604725200,1604728800,0
1604728800,1604732400,0
1604732400,1604736000,0
1604736000,1604739600,0
1604739600,1604743200,0
1604743200,1604746800,0
1604746800,1604750400,0
1604750400,1604754000,0
1604754000,1604757600,0
1604757600,1604761200,0
1604761200,1604764800,0
1604764800,1604768400,0
1604768400,1604772000,0
1604772000,1604775600,0
1604775600,1604779200,0
1604779200,1604782800,0
1604782800,1604786400,0
1604786400,1604790000,0
1604790000,1604793600,0
1604793600,1604797200,0
1604797200,1604800800,0
1604800800,1604804400,0
1604804400,1604808000,0
1604808000,1604811600,0
1604811600,1604815200,0
1604815200,1604818800,0
1604818800,1604822400,0
1604822400,1604826000,0
1604826000,1604829600,0
1604829600,1604833200,0
1604833200,1604836800,0
1604836800,1604840400,0
1604840400,1604844000,0
1604844000,1604847600,0
1604847600,1604851200,0
1604851200,1604854800,0
1604854800,1604858400,0
1604858400,1604862000,0
1604862000,1604865600,0
1604865600,1604869200,0
1604869200,1604872800,0
1604872800,1604876400,0
1604876400,1604880000,0
1604880000,1604883600,0
1604883600,1604887200,0
1604887200,1604890800,0.2
1604890800,1604894400,0
1604894400,1604898000,0
1604898000,1604901600,0
1604901600,1604905200,0
1604905200,1604908800,0
1604908800,1604912400,0
1604912400,1604916000,0
1604916000,1604919600,0
1604919600,1604923200,0
1604923200,1604926800,0
1604926800,1604930400,0
1604930400,1604934000,0
1604934000,1604937600,0
1604937600,1604941200,0
1604941200,1604944800,0
1604944800,1604948400,0
1604948400,1604952000,0
1604952000,1604955600,0
1604955600,1604959200,0
1604959200,1604962800,0
1604962800,1604966400,0
1604966400,1604970000,0
1604970000,1604973600,0
1604973600,1604977200,0
1604977200,1604980800,0
1604980800,1604984400,0
1604984400,1604988000,0
1604988000,1604991600,0.2
1604991600,1604995200,0
1604995200,1604998800,0
1604998800,1605002400,0
1605002400,1605006000,0
1605006000,1605009600,0
1605009600,1605013200,0
1605013200,1605016800,0
1605016800,1605020400,0
1605020400,1605024000,0
1605024000,1605027600,0
1605027600,1605031200,0
1605031200,1605034800,0
1605034800,1605038400,0
1605038400,1605042000,0
1605042000,1605045600,0
1605045600,1605049200,0
1605049200,1605052800,0
1605052800,1605056400,0
1605056400,1605060000,0
1605060000,1605063600,0
1605063600,1605067200,0
1605067200,1605070800,0
1605070800,1605074400,0
1605074400,1605078000,0
1605078000,1605081600,0
1605081600,1605085200,0
1605085200,1605088800,0
1605088800,1605092400,0
1605092400,1605096000,0
1605096000,1605099600,0
1605099600,1605103200,0
1605103200,1605106800,0
1605106800,1605110400,0
1605110400,1605114000,0
1605114000,1605117600,0
1605117600,1605121200,0
1605121200,1605124800,0
1605124800,1605128400,0
1605128400,1605132000,0
1605132000,1605135600,0
1605135600,1605139200,0
1605139200,1605142800,0
1605142800,1605146400,0
1605146400,1605150000,0
1605150000,1605153600,0
1605153600,1605157200,0
1605157200,1605160800,0
1605160800,1605164400,0
1605164400,1605168000,0
1605168000,1605171600,0
1605171600,1605175200,0
1605175200,1605178800,0
1605178800,1605182400,0
1605182400,1605186000,0
1605186000,1605189600,0
1605189600,1605193200,0
1605193200,1605196800,0
1605196800,1605200400,0
1605200400,1605204000,0
1605204000,1605207600,0
1605207600,1605211200,0
1605211200,1605214800,0
1605214800,1605218400,0
1605218400,1605222000,0
1605222000,1605225600,0
1605225600,1605229200,0
1605229200,1605232800,0
1605232800,1605236400,0
1605236400,1605240000,0
1605240000,1605243600,0
1605243600,1605247200,0
1605247200,1605250800,0
1605250800,1605254400,0
1605254400,1605258000,0
1605258000,1605261600,0
1605261600,1605265200,0
1605265200,1605268800,0
1605268800,1605272400,0
1605272400,1605276000,0
1605276000,1605279600,0
1605279600,1605283200,0
1605283200,1605286800,0
1605286800,1605290400,0
1605290400,1605294000,0
1605294000,1605297600,0
1605297600,1605301200,0
1605301200,1605304800,0
1605304800,1605308400,0
1605308400,1605312000,0
1605312000,1605315600,0
1605315600,1605319200,0
1605319200,1605322800,0
1605322800,1605326400,0
1605326400,1605330000,0
1605330000,1605333600,0
1605333600,1605337200,0
1605337200,1605340800,0
1605340800,1605344400,0
1605344400,1605348000,0
1605348000,1605351600,0
1605351600,1605355200,0
1605355200,1605358800,0
1605358800,1605362400,0
1605362400,1605366000,0
1605366000,1605369600,0
1605369600,1605373200,0
1605373200,1605376800,0
1605376800,1605380400,0
1605380400,1605384000,0
1605384000,1605387600,0
1605387600,1605391200,0
1605391200,1605394800,0
1605394800,1605398400,0
1605398400,1605402000,0
1605402000,1605405600,0
1605405600,1605409200,0
1605409200,1605412800,0
1605412800,1605416400,0
1605416400,1605420000,0
1605420000,1605423600,0
1605423600,1605427200,0
1605427200,1605430800,0
1605430800,1605434400,0
1605434400,1605438000,0
1605438000,1605441600,0
1605441600,1605445200,0
1605445200,1605448800,0
1605448800,1605452400,0
1605452400,1605456000,0
1605456000,1605459600,0
1605459600,1605463200,0
1605463200,1605466800,0
1605466800,1605470400,0
1605470400,1605474000,0
